Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
ZAF,2008-11-01,2008-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2008,2008,7011,November,,10.098500000000000,X
ZAF,2008-12-01,2008-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2008,2008,7012,December,,9.974250000000000,X
ZAF,2009-01-01,2009-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7021,Annual value,,8.473674158200000,X
ZAF,2009-01-01,2009-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7001,January,,9.899300000000000,X
ZAF,2009-02-01,2009-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7002,February,,10.006300000000000,X
ZAF,2009-03-01,2009-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7003,March,,10.471000000000000,X
ZAF,2009-04-01,2009-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7004,April,,8.996333333000001,X
ZAF,2009-05-01,2009-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7005,May,,8.378611111000000,X
ZAF,2009-06-01,2009-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7006,June,,8.046250000000001,X
ZAF,2009-07-01,2009-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7007,July,,7.951295455000000,X
ZAF,2009-08-01,2009-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7008,August,,7.935000000000000,X
ZAF,2009-09-01,2009-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7009,September,,7.521190476000000,X
ZAF,2009-10-01,2009-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7010,October,,7.483095238000000,X
ZAF,2009-11-01,2009-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7011,November,,7.517142857000000,X
ZAF,2009-12-01,2009-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2009,2009,7012,December,,7.478571429000000,X
ZAF,2010-01-01,2010-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7021,Annual value,,7.321221961152880,X
ZAF,2010-01-01,2010-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7001,January,,7.455500000000000,X
ZAF,2010-02-01,2010-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7002,February,,7.665250000000000,X
ZAF,2010-03-01,2010-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7003,March,,7.411190476000000,X
ZAF,2010-04-01,2010-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7004,April,,7.352105263000000,X
ZAF,2010-05-01,2010-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7005,May,,7.651000000000000,X
ZAF,2010-06-01,2010-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7006,June,,7.633095238000000,X
ZAF,2010-07-01,2010-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7007,July,,7.528571429000000,X
ZAF,2010-08-01,2010-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7008,August,,7.299761905000000,X
ZAF,2010-09-01,2010-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7009,September,,7.126250000000000,X
ZAF,2010-10-01,2010-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7010,October,,6.909210526000000,X
ZAF,2010-11-01,2010-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7011,November,,6.983052381000000,X
ZAF,2010-12-01,2010-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2010,2010,7012,December,,6.839676316000000,X
ZAF,2011-01-01,2011-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7021,Annual value,,7.261132132327350,X
ZAF,2011-01-01,2011-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7001,January,,6.923122500000000,X
ZAF,2011-02-01,2011-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7002,February,,7.173046875000000,X
ZAF,2011-03-01,2011-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7003,March,,6.918838095000000,X
ZAF,2011-04-01,2011-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7004,April,,6.737221875000000,X
ZAF,2011-05-01,2011-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7005,May,,6.867836111000000,X
ZAF,2011-06-01,2011-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7006,June,,6.797200000000000,X
ZAF,2011-07-01,2011-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7007,July,,6.798615000000000,X
ZAF,2011-08-01,2011-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7008,August,,7.068400000000000,X
ZAF,2011-09-01,2011-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7009,September,,7.570200000000000,X
ZAF,2011-10-01,2011-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7010,October,,7.969002500000000,X
ZAF,2011-11-01,2011-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7011,November,,8.133481579000000,X
ZAF,2011-12-01,2011-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2011,2011,7012,December,,8.176621053000000,X
ZAF,2012-01-01,2012-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7021,Annual value,,8.209968626593311,X
ZAF,2012-01-01,2012-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7001,January,,8.006665000000000,X
ZAF,2012-02-01,2012-02-29,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7002,February,,7.658910000000000,X
ZAF,2012-03-01,2012-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7003,March,,7.610692857000000,X
ZAF,2012-04-01,2012-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7004,April,,7.833513889000000,X
ZAF,2012-05-01,2012-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7005,May,,8.153300000000000,X
ZAF,2012-06-01,2012-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7006,June,,8.388947619000000,X
ZAF,2012-07-01,2012-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7007,July,,8.248540000000000,X
ZAF,2012-08-01,2012-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7008,August,,8.276118181999999,X
ZAF,2012-09-01,2012-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7009,September,,8.274972222000001,X
ZAF,2012-10-01,2012-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7010,October,,8.629027499999999,X
ZAF,2012-11-01,2012-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7011,November,,8.794467500000000,X
ZAF,2012-12-01,2012-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2012,2012,7012,December,,8.644468750000000,X
ZAF,2013-01-01,2013-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7021,Annual value,,9.655056069135259,X
ZAF,2013-01-01,2013-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7001,January,,8.794973810000000,X
ZAF,2013-02-01,2013-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7002,February,,8.893113158000000,X
ZAF,2013-03-01,2013-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7003,March,,9.192313888999999,X
ZAF,2013-04-01,2013-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7004,April,,9.111082500000000,X
ZAF,2013-05-01,2013-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7005,May,,9.369578571000000,X
ZAF,2013-06-01,2013-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7006,June,,10.025370590000000,X
ZAF,2013-07-01,2013-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7007,July,,9.904332500000001,X
ZAF,2013-08-01,2013-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7008,August,,10.093547620000001,X
ZAF,2013-09-01,2013-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7009,September,,9.975828947000000,X
ZAF,2013-10-01,2013-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7010,October,,9.914492857000001,X
ZAF,2013-11-01,2013-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7011,November,,10.203573680000000,X
ZAF,2013-12-01,2013-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2013,2013,7012,December,,10.382464710000001,X
ZAF,2014-01-01,2014-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7021,Annual value,,10.852655568783099,X
ZAF,2014-01-01,2014-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7001,January,,10.893577499999999,X
ZAF,2014-02-01,2014-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7002,February,,10.981044740000000,X
ZAF,2014-03-01,2014-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7003,March,,10.745827780000001,X
ZAF,2014-04-01,2014-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7004,April,,10.550126320000000,X
ZAF,2014-05-01,2014-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7005,May,,10.409786110000001,X
ZAF,2014-06-01,2014-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7006,June,,10.671187500000000,X
ZAF,2014-07-01,2014-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7007,July,,10.704100000000000,X
ZAF,2014-08-01,2014-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7008,August,,10.662885709999999,X
ZAF,2014-09-01,2014-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7009,September,,10.977779999999999,X
ZAF,2014-10-01,2014-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7010,October,,11.070100000000000,X
ZAF,2014-11-01,2014-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7011,November,,11.104922220000001,X
ZAF,2014-12-01,2014-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2014,2014,7012,December,,11.460528950000000,X
ZAF,2015-01-01,2015-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7021,Annual value,,12.758930881164400,X
ZAF,2015-01-01,2015-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7001,January,,11.572894740000001,X
ZAF,2015-02-01,2015-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7002,February,,11.582527780000000,X
ZAF,2015-03-01,2015-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7003,March,,12.068179550000000,X
ZAF,2015-04-01,2015-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7004,April,,12.005784210000000,X
ZAF,2015-05-01,2015-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7005,May,,11.968328950000000,X
ZAF,2015-06-01,2015-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7006,June,,12.301052380000000,X
ZAF,2015-07-01,2015-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7007,July,,12.460143179999999,X
ZAF,2015-08-01,2015-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7008,August,,12.920080000000000,X
ZAF,2015-09-01,2015-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7009,September,,13.613062500000000,X
ZAF,2015-10-01,2015-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7010,October,,13.509538100000000,X
ZAF,2015-11-01,2015-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7011,November,,14.115181580000000,X
ZAF,2015-12-01,2015-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2015,2015,7012,December,,14.990397620000000,X
ZAF,2016-01-01,2016-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7021,Annual value,,14.709610885526700,X
ZAF,2016-01-01,2016-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7001,January,,16.365030560000001,X
ZAF,2016-02-01,2016-02-29,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7002,February,,15.765680000000000,X
ZAF,2016-03-01,2016-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7003,March,,15.386839470000000,X
ZAF,2016-04-01,2016-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7004,April,,14.622425000000000,X
ZAF,2016-05-01,2016-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7005,May,,15.376447499999999,X
ZAF,2016-06-01,2016-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7006,June,,15.081049999999999,X
ZAF,2016-07-01,2016-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7007,July,,14.409500000000000,X
ZAF,2016-08-01,2016-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7008,August,,13.760792860000000,X
ZAF,2016-09-01,2016-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7009,September,,14.018240000000000,X
ZAF,2016-10-01,2016-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7010,October,,13.973323530000000,X
ZAF,2016-11-01,2016-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7011,November,,13.917467500000001,X
ZAF,2016-12-01,2016-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2016,2016,7012,December,,13.838534210000001,X
ZAF,2017-01-01,2017-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7021,Annual value,,13.323801424499200,X
ZAF,2017-01-01,2017-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7001,January,,13.543441670000000,X
ZAF,2017-02-01,2017-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7002,February,,13.264228950000000,X
ZAF,2017-03-01,2017-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7003,March,,12.939297620000000,X
ZAF,2017-04-01,2017-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7004,April,,13.512835290000000,X
ZAF,2017-05-01,2017-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7005,May,,13.285180000000000,X
ZAF,2017-06-01,2017-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7006,June,,12.917210000000001,X
ZAF,2017-07-01,2017-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7007,July,,13.133876320000001,X
ZAF,2017-08-01,2017-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7008,August,,13.230925969999999,X
ZAF,2017-09-01,2017-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7009,September,,13.134511850000001,X
ZAF,2017-10-01,2017-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7010,October,,13.675625110000000,X
ZAF,2017-11-01,2017-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7011,November,,14.078181780000000,X
ZAF,2017-12-01,2017-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2017,2017,7012,December,,13.170302550000001,X
ZAF,2018-01-01,2018-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7021,Annual value,,13.233926471583301,X
ZAF,2018-01-01,2018-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7001,January,,12.204081530000000,X
ZAF,2018-02-01,2018-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7002,February,,11.821965920000000,X
ZAF,2018-03-01,2018-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7003,March,,11.835566110000000,X
ZAF,2018-04-01,2018-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7004,April,,12.084051830000000,X
ZAF,2018-05-01,2018-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7005,May,,12.529381400000000,X
ZAF,2018-06-01,2018-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7006,June,,13.285487860000000,X
ZAF,2018-07-01,2018-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7007,July,,13.414464010000000,X
ZAF,2018-08-01,2018-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7008,August,,14.088971859999999,X
ZAF,2018-09-01,2018-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7009,September,,14.779737570000000,X
ZAF,2018-10-01,2018-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7010,October,,14.496304170000000,X
ZAF,2018-11-01,2018-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7011,November,,14.086590270000000,X
ZAF,2018-12-01,2018-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2018,2018,7012,December,,14.180515120000001,X
ZAF,2019-01-01,2019-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7021,Annual value,,14.448427054833299,X
ZAF,2019-01-01,2019-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7001,January,,13.861493189999999,X
ZAF,2019-02-01,2019-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7002,February,,13.795615200000000,X
ZAF,2019-03-01,2019-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7003,March,,14.383067100000000,X
ZAF,2019-04-01,2019-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7004,April,,14.154361809999999,X
ZAF,2019-05-01,2019-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7005,May,,14.436972510000000,X
ZAF,2019-06-01,2019-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7006,June,,14.566472640000001,X
ZAF,2019-07-01,2019-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7007,July,,14.046561540000001,X
ZAF,2019-08-01,2019-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7008,August,,15.142292120000000,X
ZAF,2019-09-01,2019-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7009,September,,14.848515450000001,X
ZAF,2019-10-01,2019-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7010,October,,14.906528610000000,X
ZAF,2019-11-01,2019-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7011,November,,14.803564110000000,X
ZAF,2019-12-01,2019-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2019,2019,7012,December,,14.435680380000001,X
ZAF,2020-01-01,2020-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7021,Annual value,,16.459105390333299,X
ZAF,2020-01-01,2020-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7001,January,,14.397168940000000,X
ZAF,2020-02-01,2020-02-29,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7002,February,,15.015308109999999,X
ZAF,2020-03-01,2020-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7003,March,,16.611185310000000,X
ZAF,2020-04-01,2020-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7004,April,,18.576000919999998,X
ZAF,2020-05-01,2020-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7005,May,,18.142564270000001,X
ZAF,2020-06-01,2020-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7006,June,,17.133174449999998,X
ZAF,2020-07-01,2020-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7007,July,,16.771375960000000,X
ZAF,2020-08-01,2020-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7008,August,,17.230803160000001,X
ZAF,2020-09-01,2020-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7009,September,,16.715839089999999,X
ZAF,2020-10-01,2020-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7010,October,,16.461338890000000,X
ZAF,2020-11-01,2020-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7011,November,,15.548665770000000,X
ZAF,2020-12-01,2020-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2020,2020,7012,December,,14.905839810000000,X
ZAF,2021-01-01,2021-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7021,Annual value,,14.778678210000001,X
ZAF,2021-01-01,2021-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7001,January,,15.125458112000000,X
ZAF,2021-02-01,2021-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7002,February,,14.752134634000001,X
ZAF,2021-03-01,2021-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7003,March,,14.986684330999999,X
ZAF,2021-04-01,2021-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7004,April,,14.407872462000000,X
ZAF,2021-05-01,2021-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7005,May,,14.060208630000000,X
ZAF,2021-06-01,2021-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7006,June,,13.916722333999900,X
ZAF,2021-07-01,2021-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7007,July,,14.532940363000000,X
ZAF,2021-08-01,2021-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7008,August,,14.788983390000000,X
ZAF,2021-09-01,2021-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7009,September,,14.532327889999900,X
ZAF,2021-10-01,2021-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7010,October,,14.858708540000000,X
ZAF,2021-11-01,2021-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7011,November,,15.512558191000000,X
ZAF,2021-12-01,2021-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2021,2021,7012,December,,15.869539690000000,X
ZAF,2022-01-01,2022-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7021,Annual value,,16.355853480000000,X
ZAF,2022-01-01,2022-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7001,January,,15.491170810000000,X
ZAF,2022-02-01,2022-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7002,February,,15.213382910000000,X
ZAF,2022-03-01,2022-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7003,March,,14.978603070000000,X
ZAF,2022-04-01,2022-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7004,April,,14.953807700000000,X
ZAF,2022-05-01,2022-05-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7005,May,,15.901057300000000,X
ZAF,2022-06-01,2022-06-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7006,June,,15.771253740000001,X
ZAF,2022-07-01,2022-07-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7007,July,,16.842700959999998,X
ZAF,2022-08-01,2022-08-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7008,August,,16.684519099999999,X
ZAF,2022-09-01,2022-09-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7009,September,,17.549801949999999,X
ZAF,2022-10-01,2022-10-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7010,October,,18.122606680000001,X
ZAF,2022-11-01,2022-11-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7011,November,,17.479614399999999,X
ZAF,2022-12-01,2022-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2022,2022,7012,December,,17.281723199999998,X
ZAF,2023-01-01,2023-12-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7021,Annual value,,18.453422110000002,X
ZAF,2023-01-01,2023-01-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7001,January,,17.087532589999999,X
ZAF,2023-02-01,2023-02-28,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7002,February,,17.885632110000000,X
ZAF,2023-03-01,2023-03-31,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7003,March,,18.269278199999999,X
ZAF,2023-04-01,2023-04-30,202,'710,South Africa,LCU,Local currency units per USD,ZAR,Rand,2023,2023,7004,April,,18.176431350000001,X
